post_id,comment_id,cluster_label
3238,3467,1
3238,3466,2
3238,3472,1
3238,3461,0
3238,3460,1
3238,3458,2
3238,3465,1
3253,1174648,1
3253,1174430,0
3253,1173703,0
3253,1173431,1
3253,1174024,1
3253,687315,2
3253,3489,0
3253,3484,0
3253,687560,0
3254,858871,1
3254,3483,0
3254,3485,0
3254,3495,0
3254,3499,0
3254,3500,0
3254,687320,2
3256,3560,0
3256,3519,0
3256,3555,2
3256,3518,0
3256,3494,0
3256,3496,1
3256,3509,1
3256,3492,2
3291,3551,0
3291,3571,1
3291,3604,0
3291,3662,0
3291,9752,2
3291,10236,1
3298,3573,0
3298,3576,0
3298,3589,0
3298,3591,0
3298,3593,0
3298,25822,2
3298,1156363,1
3332,857006,2
3332,856984,2
3332,856990,0
3332,856490,1
3332,856486,1
3332,856814,0
3367,3813,1
3367,3645,0
3367,3635,2
3367,3634,0
3367,3743,1
3367,3627,2
3367,3620,0
3367,3619,2
3367,3629,1
3402,3688,1
3402,3689,1
3402,6376,1
3402,23854,2
3402,655778,0
3402,655791,0
3422,3727,0
3422,186155,1
3422,3726,0
3422,3695,0
3422,3694,2
3422,3693,0
3469,3740,1
3469,3741,1
3469,368925,2
3469,368938,1
3469,1213138,0
3469,1262368,1
3482,222733,1
3482,3793,2
3482,3792,2
3482,3770,0
3482,3769,2
3482,3764,2
3482,3763,2
3482,3762,0
3482,3761,2
3482,3766,0
3483,3780,2
3483,3789,1
3483,3788,1
3483,3785,2
3483,3784,1
3483,3783,0
3483,3782,0
3483,3781,1
3483,3779,1
3483,3768,0
3483,3777,1
3483,3776,1
3483,3775,0
3483,3774,2
3483,3773,1
3483,3772,1
3483,3767,1
3483,3778,0
3485,3851,1
3485,3868,0
3485,3879,1
3485,3846,0
3485,3837,2
3485,3843,1
3506,170152,1
3506,170427,2
3506,170454,1
3506,170518,1
3506,680363,0
3506,680373,2
3506,816943,0
3535,322726,1
3535,322585,0
3535,3877,2
3535,3852,1
3535,3861,1
3535,3862,1
3540,1001758,0
3540,1278252,1
3540,1278182,2
3540,1271908,1
3540,1000608,0
3540,485630,0
3540,1000028,0
3540,485633,1
3540,485626,1
3540,485614,1
3540,1000055,1
3572,3899,0
3572,279767,0
3572,432852,2
3572,433552,2
3572,935301,1
3572,937018,2
3572,1098106,2
3587,425378,2
3587,671610,1
3587,244457,2
3587,508308,2
3587,3952,0
3587,3919,0
3587,101680,0
3587,3938,0
3590,4383,2
3590,41868,0
3590,4449,0
3590,4439,1
3590,4438,0
3590,4422,1
3590,4412,2
3590,4375,0
3590,3948,1
3590,3946,2
3590,3945,1
3590,3932,0
3590,3931,0
3590,3926,0
3606,3962,1
3606,3960,0
3606,3964,2
3606,3955,1
3606,3954,2
3606,3951,1
3606,3958,0
3624,439427,2
3624,337256,2
3624,336001,2
3624,268193,0
3624,228923,2
3624,228695,2
3624,228608,0
3624,226796,2
3624,226783,2
3624,210982,2
3624,4049,0
3624,4046,0
3624,3986,0
3624,3968,0
3624,1076827,1
3624,227998,2
3624,1076832,1
3650,4097,1
3650,4002,1
3650,3998,0
3650,4096,0
3650,3995,2
3650,3997,2
3650,3992,1
3657,1135741,1
3657,1095955,2
3657,903875,0
3657,808538,0
3657,1116201,0
3657,489649,0
3657,244710,0
3657,8793,0
3657,807577,2
3713,4099,1
3713,4123,1
3713,380637,1
3713,876684,0
3713,876730,1
3713,981441,2
3743,4142,0
3743,68213,2
3743,4145,0
3743,4135,1
3743,4129,0
3743,4120,1
3743,4116,0
3743,4115,1
3748,4154,0
3748,7153,0
3748,123945,0
3748,965726,1
3748,1017503,1
3748,1077960,2
3771,1175893,1
3771,857545,2
3771,857540,0
3771,857521,2
3771,4148,0
3771,4151,0
3771,4150,0
3771,374703,2
3784,146540,2
3784,146566,1
3784,9978,1
3784,9974,0
3784,9973,1
3784,9972,0
3785,4159,0
3785,4160,1
3785,4161,0
3785,4166,2
3785,4181,0
3785,4182,1
3785,4195,0
3795,503396,1
3795,4196,2
3795,4192,0
3795,4191,0
3795,4170,0
3795,4185,2
3795,4172,0
3795,4189,0
3806,4220,2
3806,4222,1
3806,4219,1
3806,4217,2
3806,4211,1
3806,4205,2
3806,4204,0
3838,4245,1
3838,4238,2
3838,4237,0
3838,4236,0
3838,4243,1
3838,4234,1
3838,4233,0
3838,4231,1
3838,4235,1
3844,20973,0
3844,20984,0
3844,91357,2
3844,91395,0
3844,1288153,1
3844,1293873,1
3856,28263,2
3856,1343709,1
3856,4306,0
3856,4301,0
3856,4274,0
3856,4270,0
3856,4263,0
3881,4286,1
3881,4288,2
3881,4289,0
3881,4311,2
3881,4312,2
3881,4321,0
3881,4322,2
3886,1374097,1
3886,1032216,1
3886,1045206,2
3886,114499,2
3886,77202,2
3886,442253,0
3887,4292,0
3887,4294,0
3887,4339,0
3887,153719,0
3887,215435,2
3887,1291988,1
3887,1292049,0
3890,4405,0
3890,656045,1
3890,20256,2
3890,9966,0
3890,4444,0
3890,4354,0
3890,4297,0
3890,4320,0
3890,4314,0
3890,4310,0
3890,4302,0
3890,4298,0
3890,4352,0
3902,1375968,0
3902,1375961,1
3902,1375958,0
3902,150372,2
3902,4317,1
3902,4316,1
3902,150464,2
3907,4566,1
3907,4590,1
3907,4567,0
3907,4564,0
3907,4336,1
3907,4364,2
3907,4347,0
3907,4555,2
3931,4409,1
3931,4408,1
3931,4407,2
3931,4406,2
3931,4431,0
3931,4384,2
3931,4379,1
3931,4374,2
3931,4373,2
3931,4386,1
3940,4432,2
3940,4403,1
3940,4400,1
3940,4381,1
3940,4376,0
3940,4399,0
3967,4649,1
3967,4731,0
3967,4699,1
3967,4686,0
3967,4678,1
3967,4657,0
3967,4639,0
3967,4536,0
3967,4585,2
3967,4563,1
3967,4548,0
3967,4547,1
3967,4544,0
3967,4537,1
3967,4638,0
3969,4464,1
3969,43387,1
3969,43328,2
3969,43246,1
3969,4428,0
3969,4416,0
3969,4426,2
3969,4427,2
3969,4414,1
3969,4413,0
3973,4415,1
3973,4502,1
3973,46974,1
3973,202905,0
3973,244825,0
3973,505694,2
3973,1146993,1
3991,507885,1
3991,4467,0
3991,4466,0
3991,4456,2
3991,4457,0
3991,4465,2
4006,522657,0
4006,1204692,2
4006,1151685,1
4006,1030316,0
4006,798221,2
4006,106204,0
4006,4485,0
4006,4480,0
4006,4478,0
4006,4477,0
4006,4475,0
4006,74531,0
4010,522661,0
4010,210597,0
4010,210604,0
4010,330143,0
4010,487823,2
4010,686258,0
4010,701808,2
4010,705176,0
4010,983804,1
4010,1273849,1
4024,638006,0
4024,637953,2
4024,639878,2
4024,639946,0
4024,568807,0
4024,458139,0
4024,568650,1
4024,458153,0
4024,458148,1
4024,458129,1
4024,568651,1
4027,4508,2
4027,4511,0
4027,4514,0
4027,4539,1
4027,4550,0
4027,4553,1
4027,4628,0
4029,23088,0
4029,23087,0
4029,23086,2
4029,74424,1
4029,4517,0
4029,4515,0
4029,4518,0
4030,96189,0
4030,4554,1
4030,4549,0
4030,4538,1
4030,4560,1
4030,4509,0
4030,4507,2
4030,4506,0
4030,4531,2
4035,329340,0
4035,355920,0
4035,355922,0
4035,378200,1
4035,405524,2
4035,405544,0
4044,46497,2
4044,46397,0
4044,46340,0
4044,46383,2
4044,46176,2
4044,4574,0
4044,46292,1
4044,46106,2
4082,4598,2
4082,4617,1
4082,4597,0
4082,4596,2
4082,4593,2
4082,4594,0
4082,4591,0
4082,4589,2
4082,4588,0
4082,4587,0
4082,4586,1
4082,4592,2
4097,1066232,0
4097,1052228,0
4097,1056822,1
4097,1086115,2
4097,93098,0
4097,1099040,2
4097,1183217,2
4097,1334326,2
4097,527106,1
4097,1098953,0
4097,519260,0
4097,4727,0
4097,389230,0
4097,358711,2
4097,320180,0
4097,320009,2
4097,15035,0
4097,4708,0
4097,4702,0
4097,4627,0
4097,4626,0
4097,519196,2
4105,4739,0
4105,1003232,1
4105,817591,2
4105,1003425,2
4105,4738,0
4105,4715,0
4105,4643,0
4105,4735,0
4105,4709,0
4106,4630,0
4106,4631,1
4106,4635,2
4106,4655,1
4106,4691,0
4106,4717,1
4118,4644,2
4118,37979,1
4118,6288,0
4118,4641,2
4118,4642,0
4118,6269,0
4131,909379,1
4131,909583,0
4131,909582,0
4131,909577,0
4131,909443,1
4131,918327,2
4131,909377,1
4131,909296,0
4131,909295,0
4131,852583,0
4131,388286,2
4131,909298,0
4132,443882,1
4132,622540,2
4132,628259,2
4132,628300,2
4132,1346320,2
4132,729877,1
4132,986168,1
4132,984361,1
4132,986170,2
4132,986234,1
4132,1034274,1
4132,1346307,0
4132,396353,2
4132,729960,2
4132,375402,2
4132,92866,2
4132,226465,2
4132,301047,2
4132,4667,2
4132,4684,2
4132,4697,2
4132,5432,2
4132,26955,2
4132,45997,2
4132,65391,2
4132,116869,2
4132,226410,2
4132,226427,2
4132,226461,2
4132,226463,2
4132,52718,2
4140,555969,0
4140,895009,2
4140,503664,2
4140,1295845,1
4140,78627,2
4140,4701,2
4140,434023,0
4149,4705,0
4149,10212,1
4149,17047,0
4149,17053,2
4149,17054,0
4149,17055,2
4176,1052107,1
4176,952338,0
4176,704176,2
4176,677711,0
4176,674953,0
4176,7933,0
4176,221239,0
4176,4720,0
4176,4712,0
4176,221427,0
4194,718112,0
4194,982991,1
4194,982979,0
4194,718116,1
4194,718107,1
4194,718088,0
4194,718090,1
4194,718087,1
4194,718080,0
4194,710207,2
4194,718092,0
4202,64903,2
4202,45735,0
4202,44660,0
4202,49813,0
4202,7859,0
4202,4736,1
4202,42918,2
4217,4755,0
4217,4769,2
4217,4770,1
4217,4799,0
4217,25190,1
4217,25203,1
4220,1360726,0
4220,1090339,0
4220,1090335,0
4220,545242,2
4220,4762,1
4220,583132,1
4257,4835,0
4257,4887,0
4257,4963,2
4257,4964,0
4257,4966,2
4257,7840,1
4281,4855,2
4281,4852,1
4281,4851,0
4281,4846,2
4281,4848,0
4281,4850,2
4294,4912,1
4294,4932,1
4294,4927,0
4294,4899,0
4294,4897,1
4294,4896,2
4294,4879,1
4294,4878,2
4294,4898,0
4310,4905,0
4310,4913,0
4310,4914,0
4310,4916,2
4310,4938,0
4310,4939,0
4310,4940,0
4310,5789,1
4319,312179,1
4319,312187,2
4319,312182,1
4319,4935,0
4319,312176,1
4319,4934,0
4319,312178,2
4339,296574,0
4339,456563,0
4339,456574,2
4339,456576,0
4339,456577,2
4339,1175246,1
4361,660511,0
4361,948820,2
4361,1118409,1
4361,1118871,1
4361,1118700,0
4361,637734,0
4361,1118504,0
4361,637733,0
4361,1118575,1
4361,482255,2
4361,482252,0
4361,482249,2
4361,482240,0
4361,482162,2
4361,469567,0
4361,469449,2
4361,637710,0
4379,812782,2
4379,775684,1
4379,5020,0
4379,5010,0
4379,5000,0
4379,4999,0
4379,5002,0
4403,5098,0
4403,5099,0
4403,5100,0
4403,5101,0
4403,5102,2
4403,332362,1
4406,5097,1
4406,5096,0
4406,5030,0
4406,5026,0
4406,5025,1
4406,5027,2
4409,1194845,2
4409,1186702,1
4409,842772,0
4409,490839,1
4409,5049,0
4409,842281,1
4409,5044,0
4409,5043,0
4409,5040,0
4409,5037,0
4409,5034,0
4409,5047,0
4411,12327,0
4411,5046,1
4411,5048,2
4411,5128,0
4411,5129,0
4411,5130,0
4424,5137,2
4424,5134,2
4424,5155,0
4424,5133,2
4424,5068,1
4424,5121,2
4424,5131,0
4424,5075,0
4431,5076,1
4431,5077,2
4431,5078,1
4431,5079,1
4431,9414,1
4431,988900,0
4432,121864,0
4432,265482,0
4432,317641,0
4432,363801,2
4432,639084,0
4432,1066310,0
4432,1127088,1
4466,1374646,1
4466,5183,0
4466,5185,0
4466,5152,0
4466,5151,2
4466,5154,0
4495,1103659,0
4495,849887,0
4495,670984,2
4495,407741,1
4495,6627,1
4495,397802,1
4495,5283,1
4495,5282,1
4495,5254,1
4495,5193,1
4495,6615,1
4497,378786,2
4497,1240327,0
4497,503990,1
4497,503981,2
4497,378850,1
4497,291036,1
4497,240895,1
4497,30684,1
4497,5279,1
4497,5201,1
4497,5199,1
4497,5196,1
4497,5195,1
4497,61108,1
4503,515237,2
4503,405445,0
4503,405407,1
4503,5241,0
4503,5211,0
4503,5210,0
4503,5216,0
4503,5208,0
4503,5207,0
4503,5206,0
4503,5205,0
4503,5204,0
4503,5203,0
4503,5209,0
4553,7839,1
4553,5422,1
4553,5416,1
4553,5359,0
4553,5311,1
4553,5316,0
4553,5300,0
4553,5298,2
4553,5357,1
4572,5356,0
4572,5354,1
4572,5355,0
4572,5378,0
4572,5352,0
4572,5380,0
4572,5382,0
4572,5385,1
4572,5398,2
4572,5379,0
4572,5406,0
4572,5347,1
4572,5344,2
4572,5341,0
4572,5340,2
4572,5337,0
4572,5333,2
4572,5331,0
4572,5330,2
4572,5327,0
4572,5325,0
4572,5345,2
4573,9552,1
4573,9550,2
4573,9548,2
4573,9547,1
4573,9546,2
4573,5369,1
4573,5365,1
4573,5338,1
4573,5335,0
4573,5334,1
4573,5332,0
4573,5329,1
4573,5326,0
4573,5339,0
4575,5366,2
4575,5351,2
4575,5372,2
4575,5388,0
4575,5674,2
4575,9523,0
4575,445507,1
4585,57385,0
4585,57383,2
4585,57619,0
4585,57382,0
4585,124987,1
4585,57380,0
4585,57378,2
4585,5361,0
4585,57381,2
4589,5435,2
4589,5386,1
4589,5434,2
4589,5371,0
4589,5370,2
4589,5374,2
4593,5391,2
4593,5393,0
4593,5407,1
4593,5426,1
4593,5451,1
4593,5455,0
4619,5450,0
4619,5449,1
4619,5468,0
4619,5441,2
4619,5438,1
4619,5446,0
4658,846897,2
4658,846002,0
4658,845998,2
4658,622713,0
4658,622404,1
4658,416622,2
4658,365191,0
4658,193944,2
4658,192818,0
4658,96444,0
4658,96290,0
4658,96287,0
4658,96284,0
4658,17402,0
4658,17394,0
4658,17392,0
4658,17341,0
4658,15548,0
4658,846913,0
4658,192776,2
4658,1309686,1
4707,5662,1
4707,6545,0
4707,5619,0
4707,5625,2
4707,5597,2
4707,5591,1
4707,5563,2
4719,20607,0
4719,20606,1
4719,20605,0
4719,20582,0
4719,20584,1
4719,20290,0
4719,5648,2
4719,5596,1
4719,20576,1
4738,478718,0
4738,861939,1
4738,511075,2
4738,478941,2
4738,426407,2
4738,319479,2
4738,5663,2
4738,5633,2
4738,5629,2
4738,5621,2
4738,5604,2
4738,5704,2
4841,5774,1
4841,5771,1
4841,5772,0
4841,5773,2
4841,5775,1
4841,5776,1
4841,5777,1
4841,5778,0
4861,546115,1
4861,544050,0
4861,735953,0
4861,546719,0
4861,542894,1
4861,544049,0
4861,360446,2
4861,5812,2
4861,193396,0
4861,360470,0
4861,333302,2
4861,322183,0
4872,1284493,1
4872,1221231,2
4872,1077517,1
4872,1039830,1
4872,643067,0
4872,741378,1
4872,12790,0
4872,5815,0
4872,5813,0
4872,5808,0
4872,12791,0
4873,5825,2
4873,5816,1
4873,5814,0
4873,5811,1
4873,5807,1
4873,5806,2
4873,5805,1
4873,5803,0
4873,5809,2
4900,5866,2
4900,5858,0
4900,1212557,1
4900,5853,0
4900,5843,2
4900,5856,0
4910,83458,1
4910,88727,0
4910,393786,1
4910,393829,1
4910,393863,2
4910,504813,0
4921,5916,2
4921,5941,2
4921,5892,1
4921,5918,1
4921,5880,0
4921,5891,1
4921,5878,2
4938,5902,1
4938,5903,2
4938,5904,1
4938,5906,2
4938,5908,1
4938,5912,0
4944,6011,0
4944,6010,1
4944,6009,2
4944,5939,1
4944,5909,2
4944,5907,1
4958,5929,1
4958,5930,2
4958,5931,1
4958,1207384,0
4958,1207423,2
4958,1207593,0
4973,718283,0
4973,718164,2
4973,544934,1
4973,5946,0
4973,5951,0
4973,5950,0
4973,5958,0
4991,6644,1
4991,6639,1
4991,5965,1
4991,1329942,0
4991,5963,1
4991,5962,2
4991,5964,1
5050,6053,2
5050,6237,2
5050,7327,0
5050,43511,1
5050,44018,0
5050,44108,2
5062,49877,2
5062,50028,1
5062,49858,1
5062,6060,1
5062,6065,2
5062,6061,2
5062,47850,0
5086,6090,0
5086,6098,0
5086,6114,0
5086,406493,0
5086,900361,0
5086,956205,2
5086,1290423,1
5095,736122,1
5095,6137,0
5095,6131,2
5095,6130,0
5095,6100,2
5095,6102,0
5095,6101,0
5095,6119,0
5135,7979,1
5135,8086,1
5135,6267,1
5135,6215,1
5135,6242,0
5135,6239,2
5135,6243,2
5151,57689,1
5151,64818,1
5151,70421,1
5151,88926,1
5151,282380,1
5151,372013,0
5151,932752,0
5151,932815,1
5151,933174,0
5151,933177,0
5151,1093083,2
5159,6194,1
5159,6191,1
5159,6195,0
5159,6193,0
5159,6190,2
5159,6189,2
5196,6250,1
5196,6279,2
5196,6281,0
5196,7837,0
5196,7844,0
5196,8714,1
5206,6278,0
5206,6273,2
5206,6256,0
5206,6249,1
5206,6251,2
5206,6248,2
5206,6252,1
5230,173651,1
5230,173859,1
5230,173644,0
5230,173968,1
5230,173600,2
5230,173578,1
5230,173616,1
5279,734452,2
5279,734439,0
5279,319871,1
5279,319799,2
5279,734468,0
5279,6745,2
5279,6333,2
5279,6329,2
5279,319772,1
5306,6346,0
5306,6347,2
5306,6348,0
5306,6349,0
5306,6350,2
5306,77135,1
5306,77178,2
5320,13517,2
5320,543266,1
5320,13521,0
5320,13515,0
5320,13514,2
5320,13509,0
5320,13507,2
5340,6432,2
5340,6434,1
5340,6449,2
5340,6452,1
5340,6475,2
5340,6501,1
5340,780211,0
5355,75426,2
5355,75398,1
5355,6431,2
5355,6428,0
5355,6403,0
5355,6406,2
5355,6404,2
5355,6411,0
5409,6485,0
5409,6488,2
5409,6484,2
5409,6481,2
5409,6480,1
5409,6479,2
5409,6483,0
5473,304460,2
5473,6636,1
5473,6698,1
5473,6699,1
5473,6727,1
5473,70941,0
5477,6570,2
5477,6571,0
5477,6776,1
5477,6894,0
5477,6897,1
5477,42144,0
5479,63808,0
5479,63826,1
5479,63828,0
5479,38397,1
5479,6583,1
5479,26677,2
5552,6657,1
5552,6658,2
5552,6660,1
5552,6665,1
5552,6666,1
5552,1237819,0
5565,6670,0
5565,6673,0
5565,6674,0
5565,6676,2
5565,6679,1
5565,6681,2
5565,6683,1
5573,6771,0
5573,6760,2
5573,6696,1
5573,6695,1
5573,6692,0
5573,6691,1
5573,6687,0
5573,6685,1
5573,6684,0
5593,6753,0
5593,6752,2
5593,13197,1
5593,6744,2
5593,6742,0
5593,6747,2
5604,1111349,0
5604,1111429,1
5604,1111489,2
5604,1111586,1
5604,1111618,2
5604,1111620,1
5607,8455,1
5607,8452,2
5607,8444,1
5607,8201,0
5607,8183,1
5607,6890,1
5607,6746,1
5607,6743,1
5607,6939,0
5610,1370098,0
5610,1151809,1
5610,1064413,1
5610,521104,2
5610,383727,0
5610,242565,0
5610,242564,0
5610,153220,2
5610,143904,0
5610,17549,2
5621,6868,0
5621,171904,1
5621,6822,0
5621,6821,2
5621,6828,2
5621,6815,2
5621,6798,0
5621,6782,2
5621,6819,0
5622,6940,0
5622,6887,1
5622,6886,1
5622,6866,0
5622,6867,0
5622,6796,1
5622,6795,1
5622,6790,1
5622,6788,2
5622,6797,1
5630,6810,0
5630,6812,2
5630,6833,0
5630,6836,2
5630,6838,0
5630,6856,1
5630,6861,2
5643,6850,0
5643,6830,0
5643,6846,2
5643,6852,2
5643,6831,0
5643,6825,0
5643,6827,1
5643,6826,1
5643,6824,1
5644,6818,1
5644,6873,2
5644,6916,1
5644,6964,0
5644,6972,1
5644,7036,1
5647,441697,0
5647,328675,2
5647,6876,0
5647,530597,1
5647,6860,0
5647,6855,0
5647,6870,0
5648,821359,1
5648,858936,2
5648,859212,0
5648,900102,2
5648,911526,1
5648,954049,0
5648,1069574,0
5648,1102563,2
5648,1258635,2
5648,1258656,0
5648,1258964,2
5648,1258967,0
5648,1363437,1
5648,821350,0
5648,1102678,0
5648,821298,1
5648,911537,0
5648,697292,0
5648,699500,0
5648,6889,0
5648,6909,0
5648,6911,0
5648,62109,0
5648,101685,0
5648,101743,0
5648,128422,0
5648,102009,0
5648,467258,0
5648,506986,2
5648,507090,0
5648,584676,1
5648,623736,1
5648,696952,2
5648,467078,0
5656,6882,0
5656,955455,1
5656,6885,0
5656,6884,2
5656,6881,2
5656,6883,0
5656,6879,0
5656,6878,0
5656,6877,0
5656,6875,0
5656,6880,0
5665,1234976,0
5665,1234975,0
5665,542615,1
5665,539899,0
5665,718403,0
5665,77738,2
5665,77393,2
5665,77391,2
5665,19916,2
5665,365954,2
5686,6893,0
5686,6896,0
5686,6898,1
5686,6899,0
5686,6902,2
5686,6932,1
5713,79150,1
5713,173856,0
5713,88845,1
5713,88476,0
5713,79147,2
5713,6955,1
5713,6944,1
5713,6941,1
5713,6936,1
5713,6935,1
5713,6934,1
5782,971428,1
5782,971426,1
5782,533096,0
5782,485169,2
5782,195227,1
5782,7177,1
5782,7116,1
5782,7100,1
5782,7077,1
5782,7053,1
5782,7043,1
5782,7035,1
5782,7162,1
5826,1251282,1
5826,1251294,1
5826,1251286,0
5826,899142,0
5826,873523,2
5826,873519,0
5826,873495,2
5826,899103,0
5850,7259,1
5850,7106,0
5850,7108,1
5850,7110,0
5850,7179,2
5850,7189,1
5850,7258,1
5850,8589,2
5850,8590,0
5850,25704,0
5865,690194,2
5865,736653,2
5865,162814,2
5865,1212630,1
5865,851032,1
5865,40912,0
5865,7347,0
5865,36324,0
5865,7135,0
5865,7133,0
5865,7132,0
5865,7131,0
5865,40898,0
5900,7269,0
5900,7268,1
5900,7251,1
5900,7235,2
5900,7224,2
5900,7229,2
5900,7186,1
5900,7185,1
5900,7231,1
5904,7267,0
5904,7265,0
5904,7241,0
5904,7254,2
5904,7208,2
5904,7191,1
5904,7212,1
5915,7240,0
5915,7220,2
5915,7217,0
5915,575666,1
5915,7215,0
5915,7213,0
5915,7216,0
5916,7227,0
5916,7232,0
5916,7246,0
5916,7575,0
5916,336047,2
5916,1047015,1
5916,1277633,1
5929,310472,1
5929,361996,2
5929,7608,0
5929,7294,0
5929,7589,2
5929,7590,2
5929,7283,2
5940,7299,0
5940,7306,2
5940,42890,0
5940,123771,1
5940,123828,2
5940,123920,1
5940,123922,2
5958,7485,0
5958,7320,0
5958,7316,0
5958,7450,2
5958,7307,1
5958,7305,2
5958,7315,0
5958,7304,2
5966,969741,1
5966,512748,2
5966,973362,0
5966,413883,0
5966,413524,2
5966,414584,2
5981,7346,0
5981,64383,0
5981,793208,1
5981,962150,0
5981,1371884,1
5981,1375441,2
6017,7385,0
6017,471394,2
6017,7387,2
6017,7383,2
6017,33386,1
6017,7380,2
6017,7374,2
6017,7382,0
6017,7379,0
6017,7377,2
6018,1142649,1
6018,7375,2
6018,7381,0
6018,7398,2
6018,7399,0
6018,7406,2
6041,759313,0
6041,407210,1
6041,406887,2
6041,11509,1
6041,16055,1
6041,88725,0
6046,148873,1
6046,148877,1
6046,148876,1
6046,1334328,0
6046,129443,2
6046,11657,1
6046,11645,2
6046,11508,1
6046,148810,1
6070,1022715,1
6070,7434,0
6070,7428,0
6070,7429,2
6070,7424,0
6070,7422,2
6070,7420,0
6070,7425,2
6081,7441,2
6081,7442,1
6081,7445,1
6081,7451,0
6081,7459,1
6081,7466,1
6104,477317,1
6104,72360,0
6104,1156882,2
6104,7479,0
6104,7478,0
6104,7491,0
6140,7509,1
6140,139910,2
6140,148079,2
6140,297351,1
6140,297412,1
6140,297498,1
6140,348759,1
6140,1376158,0
6168,7633,0
6168,7632,0
6168,7617,0
6168,7540,1
6168,7552,2
6168,7597,1
6172,88931,0
6172,850829,1
6172,850815,1
6172,872091,2
6172,850808,1
6172,88913,2
6172,19414,0
6172,88726,2
6172,19478,0
6172,7600,0
6172,7576,0
6172,88909,0
6174,7556,1
6174,7557,1
6174,7560,0
6174,7573,1
6174,7580,1
6174,7604,2
6174,7653,0
6182,7646,1
6182,7634,2
6182,7592,1
6182,7588,2
6182,7591,0
6182,7585,2
6182,7581,2
6182,7587,0
6182,7583,0
6189,7703,2
6189,10045,1
6189,7706,0
6189,7704,0
6189,7701,0
6189,7700,2
6189,7697,0
6189,7615,0
6189,7614,0
6189,7611,2
6189,7596,0
6190,89633,1
6190,60112,0
6190,60111,0
6190,53782,2
6190,267360,1
6190,41694,2
6190,9996,0
6190,7648,0
6190,7612,0
6190,7610,0
6190,17491,2
6196,8819,1
6196,8588,0
6196,8587,0
6196,8818,1
6196,7616,1
6196,7613,1
6196,7717,2
6227,39857,0
6227,40290,0
6227,149690,0
6227,239410,2
6227,702109,1
6227,1080980,1
6302,395762,0
6302,395763,0
6302,493115,0
6302,493005,1
6302,742781,0
6302,946207,0
6302,241665,1
6302,742453,0
6302,184062,2
6302,367377,0
6302,184018,2
6302,184033,0
6302,117942,2
6302,99011,0
6302,99009,0
6302,45301,0
6302,45299,0
6302,45291,0
6302,45244,0
6337,1309627,2
6337,1114038,1
6337,1068852,0
6337,1114035,1
6337,7867,0
6337,7832,0
6337,1068689,1
6348,28404,0
6348,1068569,0
6348,684371,0
6348,684219,1
6348,684032,0
6348,683637,1
6348,561251,0
6348,560980,1
6348,434989,1
6348,215276,0
6348,87719,0
6348,7891,0
6348,932057,2
6348,7868,0
6348,7849,0
6348,7831,0
6348,7830,0
6348,7829,0
6348,7827,0
6348,7826,0
6348,7824,0
6348,7823,0
6348,7821,0
6348,7820,0
6348,7889,0
6357,7910,2
6357,7913,1
6357,7914,1
6357,98558,0
6357,7916,2
6357,7917,1
6357,7908,1
6357,7915,1
6357,7907,1
6357,7911,1
6357,7904,1
6357,7903,2
6357,7899,1
6357,7898,2
6357,7897,2
6357,7896,1
6357,7895,1
6357,7893,1
6357,7892,2
6357,7906,2
6380,8357,2
6380,8356,0
6380,8355,1
6380,8354,0
6380,8347,0
6380,7875,1
6380,7865,0
6380,8348,1
6397,458050,1
6397,458098,1
6397,458136,1
6397,1119910,0
6397,1119931,1
6397,1178553,0
6397,1320929,2
6403,8012,1
6403,8020,1
6403,8019,0
6403,7956,1
6403,8010,0
6403,7954,2
6403,7885,1
6403,7879,1
6403,7878,1
6410,7972,1
6410,7922,0
6410,7919,1
6410,7982,0
6410,7888,1
6410,7887,2
6410,7912,0
6428,7976,0
6428,8011,0
6428,8107,0
6428,95324,2
6428,142837,0
6428,463079,1
6433,11476,0
6433,11655,1
6433,11477,1
6433,11475,1
6433,7970,0
6433,7950,2
6433,7945,0
6433,7944,2
6453,59776,0
6453,59791,1
6453,59796,0
6453,59797,1
6453,59798,0
6453,90182,2
6464,869614,0
6464,8038,1
6464,8037,1
6464,7990,1
6464,8029,1
6464,8033,2
6509,1027239,1
6509,1324296,2
6509,1135853,1
6509,972115,1
6509,971856,0
6509,497422,1
6509,417687,0
6509,41685,1
6525,8084,1
6525,8377,2
6525,8838,2
6525,8841,1
6525,8846,2
6525,8875,0
6525,8876,1
6538,688974,1
6538,11480,0
6538,10916,2
6538,9928,0
6538,8074,0
6538,9925,0
6538,9913,2
6538,9912,2
6538,9926,2
6565,1299199,0
6565,1299502,1
6565,120420,2
6565,12552,1
6565,120413,1
6565,120414,1
6599,8271,0
6599,204671,0
6599,575650,2
6599,595509,1
6599,595510,1
6599,619348,1
6650,8217,0
6650,8207,1
6650,8211,2
6650,8212,1
6650,8213,2
6650,8215,0
6650,8216,1
6650,8219,1
6660,18711,1
6660,18032,2
6660,13208,0
6660,8254,0
6660,8252,2
6660,13203,2
6671,8612,2
6671,8248,2
6671,8253,1
6671,8349,0
6671,8393,1
6671,8400,0
6697,8272,0
6697,8277,0
6697,8278,2
6697,8287,0
6697,8351,1
6697,8370,0
6699,8309,2
6699,1154516,1
6699,8308,2
6699,8303,0
6699,8298,2
6699,8305,0
6706,8284,0
6706,8297,0
6706,8306,0
6706,8307,0
6706,8362,0
